web_name,team,position,form,now_cost,selected_by_percent,event_points,total_points,ict_index,influence,creativity,threat,transfers_in_event,transfers_out_event,bonus,goals_scored,assists,goals_conceded,clean_sheets,saves,own_goals,penalties_missed,penalties_saved,penalties_order,yellow_cards,red_cards,starts,minutes,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,chance_of_playing_next_round,chance_of_playing_this_round,status,in_dreamteam,dreamteam_count,ep_this,ep_next,strength,is_GKP,goal_involvement
Young,EVE,DEF,-1.0,4.4,0.3,0,10,26.3,92.0,156.4,13.0,403,667,0,0,0,15,1,0,1,0,0,0.0,3,1,10,828,0.15,0.73,0.88,15.36,100.0,100.0,Available,0,0,-1.0,-1.0,3,0,0
Danjuma,EVE,MID,0.3,5.4,0.2,0,16,27.3,59.2,41.4,172.0,122,663,0,1,0,8,0,0,0,0,0,0.0,0,0,3,369,1.8,0.18,1.98,6.06,100.0,100.0,Available,0,0,0.3,0.3,3,0,1
Dobbin,EVE,MID,0.0,4.5,0.1,0,5,5.1,13.2,13.0,25.0,50,221,0,0,0,2,1,0,0,0,0,0.0,0,0,1,117,0.07,0.0,0.07,1.73,0.0,0.0,Available,0,0,0.0,0.0,3,0,0
Y. Chermiti,EVE,FWD,0.7,4.9,0.1,0,4,0.9,0.0,1.7,9.0,188,177,0,0,0,2,0,0,0,0,0,0.0,1,0,0,30,0.06,0.03,0.09,1.19,100.0,100.0,Available,0,0,0.7,0.7,3,0,0
Cannon,EVE,FWD,0.0,4.5,0.0,0,1,0.0,0.0,0.0,0.0,0,28,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.28,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Onyango,EVE,MID,0.0,4.5,0.0,0,1,0.0,0.0,0.0,0.0,36,56,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,0,0
Harrison,EVE,MID,3.0,5.5,0.1,2,24,21.1,100.8,56.3,54.0,1190,1612,3,1,2,1,2,0,0,0,0,0.0,0,0,4,347,0.48,0.15,0.63,2.28,100.0,100.0,Available,0,1,3.0,3.0,3,0,3
Beto,EVE,FWD,0.7,5.800000000000001,0.1,1,10,16.6,24.8,63.1,84.0,405,944,0,0,0,5,1,0,0,0,0,0.0,0,0,3,284,1.24,0.09,1.33,3.9,0.0,0.0,Available,0,0,0.7,0.7,3,0,0
Hunt,EVE,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,41,35,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,0,0
Iwobi,FUL,MID,1.7,5.4,0.3,2,13,31.6,69.0,149.5,97.0,241,416,0,0,0,6,1,0,0,0,0,0.0,1,0,5,520,0.91,0.75,1.66,7.52,100.0,100.0,Available,0,0,1.2,1.7,3,0,0
Andreas,FUL,MID,1.7,5.4,0.8,3,32,48.6,109.0,279.7,98.0,485,3660,0,1,2,11,4,0,0,0,0,1.0,2,0,9,706,0.88,0.9,1.78,11.51,100.0,100.0,Available,0,0,1.2,1.7,3,0,3
Cairney,FUL,MID,1.0,4.9,0.0,1,12,9.1,18.2,46.0,27.0,28,56,0,0,1,3,0,0,0,0,0,0.0,0,0,2,165,0.13,0.5,0.63,4.88,100.0,100.0,Available,0,0,0.5,1.0,3,0,1
I.Cavaleiro,FUL,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
De Cordova-Reid,FUL,MID,1.3,5.4,0.1,1,31,28.4,101.8,53.2,132.0,62,752,2,2,1,13,1,0,0,0,0,0.0,1,0,7,563,2.55,0.27,2.82,10.61,0.0,0.0,Available,0,0,0.8,1.3,3,0,3
Diop,FUL,DEF,0.0,4.5,0.5,0,23,18.7,145.4,16.4,25.0,16,2579,2,0,0,13,3,0,0,0,0,0.0,2,0,8,700,0.15,0.28,0.43,15.9,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Francois,FUL,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,45,92,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
Knockaert,FUL,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,93,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Kongolo,FUL,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,124,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Leno,FUL,GKP,2.7,4.7,14.8,3,46,34.8,348.8,0.0,0.0,7275,19995,8,0,0,17,3,43,0,0,0,0.0,0,0,11,990,0.0,0.0,0.0,19.44,0.0,0.0,Available,0,2,2.2,2.7,3,1,0
Lukić,FUL,MID,1.3,4.4,0.4,1,11,10.3,40.4,35.2,27.0,565,1020,0,0,0,7,1,0,0,0,0,0.0,1,0,4,351,0.64,0.07,0.71,10.87,100.0,100.0,Available,0,0,0.8,1.3,3,0,0
Mbabu,FUL,DEF,0.0,4.0,0.2,0,0,0.0,0.0,0.0,0.0,0,438,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Mitrović,FUL,FWD,0.0,7.4,0.7,0,1,3.3,6.4,0.3,26.0,0,459,0,0,0,0,0,0,0,0,0,0.0,0,0,0,32,0.16,0.02,0.18,0.6,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Muniz,FUL,FWD,0.7,4.4,0.6,2,5,9.2,9.8,33.5,52.0,752,2834,0,0,0,2,1,0,0,0,0,0.0,1,0,1,132,0.35,0.04,0.39,2.52,75.0,0.0,Doubtful,0,0,0.2,0.5,3,0,0
J.Palhinha,FUL,MID,4.3,5.0,0.4,1,31,35.1,222.6,44.7,83.0,1678,2742,6,2,0,10,2,0,0,0,0,0.0,4,0,8,734,0.78,0.1,0.88,12.52,100.0,100.0,Available,0,2,3.8,4.3,3,0,2
Ream,FUL,DEF,1.7,4.5,1.6,2,33,24.3,186.8,13.4,43.0,1438,5870,4,1,0,15,3,0,0,0,0,0.0,1,1,10,873,0.96,0.12,1.08,18.85,100.0,100.0,Available,0,1,1.2,1.7,3,0,1
Reed,FUL,MID,0.7,4.7,0.4,0,21,20.9,79.4,117.3,12.0,313,1830,0,0,1,11,3,0,0,0,0,0.0,1,0,7,567,0.02,0.47,0.49,11.56,100.0,100.0,Available,0,0,0.2,0.7,3,0,1
Robinson,FUL,DEF,1.0,4.4,0.6,1,18,29.0,159.8,107.8,22.0,580,1153,1,0,0,17,2,0,1,0,0,0.0,3,0,10,900,0.06,0.77,0.83,18.16,100.0,100.0,Available,0,0,0.5,1.0,3,0,0
Rodák,FUL,GKP,0.0,3.9000000000000004,0.4,0,-1,0.0,0.0,0.0,0.0,830,402,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,1,0
Tete,FUL,DEF,0.0,4.4,0.3,0,12,12.7,68.0,45.8,13.0,13,658,0,0,0,8,2,0,0,0,0,0.0,2,0,5,427,0.19,0.22,0.41,11.87,75.0,75.0,Doubtful,0,0,-0.4,0.0,3,0,0
Tosin,FUL,DEF,0.0,4.3,0.0,0,1,1.2,12.0,0.0,0.0,7,54,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.67,75.0,75.0,Doubtful,0,0,-0.4,0.0,3,0,0
Vinícius,FUL,FWD,0.7,4.7,1.7,1,13,17.6,46.6,46.9,83.0,2026,5507,2,1,0,3,0,0,0,0,0,0.0,0,0,2,212,0.67,0.06,0.73,2.78,0.0,0.0,Available,0,0,0.2,0.7,3,0,1
Wilson,FUL,MID,2.0,5.300000000000001,0.1,2,21,28.0,63.8,134.0,84.0,236,416,0,0,1,10,3,0,0,0,0,2.0,2,0,7,635,0.8,1.07,1.87,14.53,0.0,0.0,Available,0,0,1.5,2.0,3,0,1
Raúl,FUL,FWD,0.7,5.2,0.6,0,13,23.5,42.4,72.6,126.0,904,2865,0,0,0,13,2,0,0,0,0,0.0,2,0,8,606,1.17,0.4,1.57,13.67,0.0,0.0,Available,0,0,0.2,0.7,3,0,0
Willian,FUL,MID,2.3,5.300000000000001,0.4,3,30,44.8,108.4,194.2,147.0,1470,2589,3,1,1,8,3,0,0,0,0,0.0,1,0,8,694,1.24,0.87,2.11,10.53,100.0,100.0,Available,0,0,1.8,2.3,3,0,2
Bassey,FUL,DEF,1.7,4.4,0.2,2,6,8.6,73.8,3.4,9.0,418,283,0,0,0,7,0,0,0,0,0,0.0,0,1,4,395,0.05,0.01,0.06,9.61,100.0,100.0,Available,0,0,1.2,1.7,3,0,0
De Fougerolles,FUL,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,48,113,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
Stansfield,FUL,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Dibley-Dias,FUL,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,7,25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,75.0,75.0,Doubtful,0,0,-0.4,0.0,3,0,0
Adama,FUL,MID,0.0,4.9,0.0,0,3,2.6,5.2,0.4,21.0,12,83,0,0,0,3,0,0,0,0,0,0.0,0,0,0,32,0.12,0.0,0.12,2.4,75.0,75.0,Doubtful,0,0,-0.4,0.0,3,0,0
Harris,FUL,MID,0.0,4.5,0.0,0,2,2.1,3.2,0.7,17.0,57,131,0,0,0,5,0,0,0,0,0,0.0,0,0,0,74,0.28,0.01,0.29,2.26,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
Castagne,FUL,DEF,1.7,4.5,0.5,2,23,22.3,95.4,75.0,53.0,890,2298,3,0,0,8,2,0,0,0,0,0.0,1,0,7,647,0.16,0.73,0.89,7.59,0.0,0.0,Available,0,1,1.2,1.7,3,0,0
Benda,FUL,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,48,48,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,1,0
Ballo-Touré,FUL,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,79,95,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
Tanton,FUL,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,54,45,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
Adrián,LIV,GKP,0.0,4.0,0.3,0,0,0.0,0.0,0.0,0.0,179,316,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,0.5,4,1,0
Alexander-Arnold,LIV,DEF,4.3,7.9,8.4,2,31,48.0,131.2,279.0,70.0,15638,12259,3,0,1,7,3,0,0,0,0,0.0,3,0,8,689,0.49,1.54,2.03,8.08,100.0,100.0,Available,0,1,5.3,4.8,4,0,1
A.Becker,LIV,GKP,7.0,5.6000000000000005,12.7,6,49,30.0,290.6,10.1,0.0,23036,12367,9,0,0,10,3,37,0,0,0,0.0,1,0,11,990,0.0,0.0,0.0,12.76,0.0,0.0,Available,0,3,8.0,7.5,4,1,0
Bajcetic,LIV,MID,0.0,4.7,0.0,0,0,0.0,0.0,0.0,0.0,5,52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Darwin,LIV,FWD,5.3,7.5,16.2,2,49,63.6,209.0,87.4,338.0,82791,40762,4,4,5,4,2,0,0,0,0,2.0,1,0,5,506,4.94,0.85,5.79,6.08,0.0,0.0,Available,0,1,6.3,5.8,4,0,9
Diogo J.,LIV,MID,4.0,7.7,1.8,3,35,55.2,142.6,119.5,291.0,4482,8038,2,3,2,4,2,0,0,0,0,0.0,1,1,6,496,2.66,0.56,3.22,5.09,100.0,100.0,Available,0,1,5.0,4.5,4,0,5
Elliott,LIV,MID,2.0,4.800000000000001,0.2,4,14,16.2,44.0,77.8,41.0,400,607,0,0,2,2,0,0,0,0,0,0.0,1,0,1,247,0.3,1.05,1.35,3.48,0.0,0.0,Available,0,0,3.0,2.5,4,0,2
Fabinho,LIV,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Gakpo,LIV,FWD,0.7,7.2,2.3,1,22,28.4,94.4,48.8,144.0,4651,4123,3,2,0,6,0,0,0,0,0,0.0,0,0,5,374,2.62,0.21,2.83,4.82,100.0,100.0,Available,0,0,1.7,1.2,4,0,2
Gomez,LIV,DEF,3.0,4.5,0.5,7,23,22.6,98.8,96.4,30.0,2239,954,1,0,0,3,2,0,0,0,0,0.0,1,0,5,499,0.48,0.13,0.61,6.96,0.0,0.0,Available,0,0,4.0,3.5,4,0,0
Henderson,LIV,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Jones,LIV,MID,0.0,4.9,0.1,0,5,6.7,34.0,17.6,20.0,45,154,0,0,0,4,1,0,0,0,0,0.0,1,1,4,278,0.11,0.08,0.19,6.68,0.0,100.0,Injured,0,0,1.0,0.0,4,0,0
Kelleher,LIV,GKP,0.0,3.9000000000000004,0.3,0,0,0.0,0.0,0.0,0.0,642,409,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,0.5,4,1,0
Konaté,LIV,DEF,4.3,4.9,1.7,2,20,16.3,114.2,36.7,12.0,8997,3501,0,0,0,5,2,0,0,0,0,0.0,1,0,5,467,0.07,0.08,0.15,5.85,100.0,100.0,Available,0,0,5.3,4.8,4,0,0
Luis Díaz,LIV,MID,4.0,7.4,6.9,6,38,44.8,129.6,119.1,200.0,10822,23382,1,3,1,7,2,0,0,0,0,0.0,0,0,8,631,2.81,1.09,3.9,8.7,0.0,0.0,Available,0,0,5.0,4.5,4,0,4
Mac Allister,LIV,MID,2.0,5.800000000000001,3.4,1,19,31.7,147.6,153.9,16.0,820,24609,1,0,1,9,3,0,0,0,0,0.0,5,1,11,880,0.13,1.06,1.19,13.04,0.0,100.0,Suspended,0,0,3.0,0.0,4,0,1
Matip,LIV,DEF,0.3,4.9,0.5,0,14,15.8,118.2,19.9,20.0,497,2206,0,0,0,6,1,0,1,0,0,0.0,0,0,6,531,0.42,0.1,0.52,7.29,0.0,0.0,Available,0,0,1.3,0.8,4,0,0
Phillips,LIV,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,185,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Robertson,LIV,DEF,0.0,6.4,2.8,0,26,52.7,196.2,284.3,46.0,130,15161,3,1,0,9,1,0,0,0,0,0.0,1,0,8,720,0.47,0.99,1.46,11.37,0.0,0.0,Injured,0,1,0.0,0.0,4,0,1
Salah,LIV,MID,8.7,12.9,44.8,2,85,120.4,409.6,334.0,459.0,96870,15730,11,8,4,9,3,0,0,1,0,1.0,1,0,11,954,7.8,3.08,10.88,11.81,0.0,0.0,Available,1,2,9.7,9.2,4,0,12
Szoboszlai,LIV,MID,6.0,7.1000000000000005,6.5,3,47,72.5,214.2,385.2,126.0,15988,23987,5,1,4,9,4,0,0,0,0,0.0,1,0,11,965,0.74,2.56,3.3,12.32,0.0,0.0,Available,0,1,7.0,6.5,4,0,5
Thiago,LIV,MID,0.0,4.800000000000001,0.1,0,0,0.0,0.0,0.0,0.0,18,125,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Tsimikas,LIV,DEF,4.3,4.6000000000000005,10.8,1,14,10.4,25.4,69.7,8.0,25592,20527,0,0,0,1,2,0,0,0,0,0.0,0,0,2,178,0.0,0.46,0.46,1.28,0.0,0.0,Available,0,0,5.3,4.8,4,0,0
Van den Berg,LIV,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Virgil,LIV,DEF,5.7,6.1000000000000005,8.5,2,30,39.7,259.2,74.0,63.0,21911,15640,5,0,2,9,2,0,0,0,0,0.0,1,1,9,747,0.64,0.34,0.98,12.94,75.0,100.0,Doubtful,0,0,6.7,4.7,4,0,2
Quansah,LIV,DEF,0.0,4.0,0.1,0,4,3.2,29.6,2.1,0.0,221,393,0,0,0,1,0,0,0,0,0,0.0,0,0,1,114,0.0,0.01,0.01,0.99,0.0,0.0,Available,0,0,1.0,0.5,4,0,0
Clark,LIV,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,36,46,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,0.5,4,0,0
Doak,LIV,MID,0.0,4.4,0.0,0,1,0.1,0.2,0.8,0.0,35,150,0,0,0,0,0,0,0,0,0,0.0,0,0,0,13,0.0,0.0,0.0,0.14,100.0,0.0,Available,0,0,0.0,0.5,4,0,0
McConnell,LIV,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,33,41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,0.5,4,0,0
Endo,LIV,MID,0.3,5.4,0.1,0,6,1.8,15.8,2.9,0.0,137,236,0,0,0,2,0,0,0,0,0,0.0,0,0,1,116,0.0,0.01,0.01,3.34,0.0,0.0,Available,0,0,1.3,0.8,4,0,0
Gravenberch,LIV,MID,2.0,5.0,0.2,2,10,15.7,44.2,44.1,69.0,1064,1551,0,0,0,3,1,0,0,0,0,0.0,0,0,3,270,0.87,0.16,1.03,2.88,50.0,0.0,Doubtful,0,0,3.0,1.2,4,0,0
Chambers,LIV,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,70,75,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,0.5,4,0,0
Scanlon,LIV,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,27,31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,0.5,4,0,0
Sambi,LUT,MID,0.0,4.9,0.0,0,3,2.9,4.2,13.9,11.0,15,22,0,0,0,2,0,0,0,0,0,0.0,0,0,2,130,0.06,0.01,0.07,1.07,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Nakamba,LUT,MID,1.7,4.4,1.5,1,18,24.0,124.0,100.2,14.0,3156,5874,0,0,0,21,0,0,0,0,0,0.0,4,0,11,975,0.18,0.48,0.66,22.73,0.0,0.0,Available,0,0,0.7,0.7,2,0,0
Adebayo,LUT,FWD,2.3,4.800000000000001,0.7,1,25,25.4,85.2,67.7,100.0,1338,2441,2,2,0,8,0,0,0,0,0,2.0,0,0,4,375,1.25,0.21,1.46,6.97,0.0,0.0,Available,0,0,1.3,1.3,2,0,2
Andersen,LUT,DEF,0.0,4.0,1.1,0,13,14.3,113.2,1.8,27.0,39,6303,1,1,0,6,0,0,0,0,0,0.0,1,0,4,371,0.26,0.0,0.26,7.07,0.0,0.0,Injured,0,0,0.0,0.0,2,0,1
Bell,LUT,DEF,0.0,3.9000000000000004,3.3,0,9,15.3,104.4,16.8,33.0,389,9975,0,0,0,12,0,0,0,0,0,0.0,0,0,7,560,0.37,0.07,0.44,11.75,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Berry,LUT,MID,0.0,4.7,0.0,0,2,0.2,0.0,0.0,2.0,11,132,0,0,0,1,0,0,0,0,0,0.0,0,0,0,26,0.0,0.0,0.0,1.22,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Burke,LUT,DEF,0.3,4.0,0.2,0,13,25.6,131.2,73.8,51.0,31,956,0,0,1,12,0,0,0,0,0,0.0,1,0,7,595,0.37,0.19,0.56,12.33,0.0,0.0,Injured,0,0,0.0,0.0,2,0,1
Campbell,LUT,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Clark,LUT,MID,0.0,4.800000000000001,0.0,0,0,0.0,0.0,0.0,0.0,8,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,Available,0,0,0.0,-1.0,2,0,0
Doughty,LUT,DEF,1.0,4.4,0.2,2,21,55.7,142.6,356.2,59.0,697,754,4,0,1,16,0,0,0,0,0,0.0,1,0,8,730,0.32,1.53,1.85,18.55,100.0,100.0,Available,0,0,0.0,0.0,2,0,1
Freeman,LUT,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Macey,LUT,GKP,0.0,4.0,0.3,0,0,0.0,0.0,0.0,0.0,0,443,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,1,0
McAtee,LUT,FWD,0.0,4.5,0.6,0,0,0.0,0.0,0.0,0.0,0,1591,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Mendes,LUT,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Morris,LUT,FWD,2.0,5.4,3.8,2,43,51.3,144.4,96.7,274.0,6889,26537,7,3,1,20,1,0,0,0,0,1.0,1,0,11,920,3.75,0.61,4.36,22.26,0.0,0.0,Available,0,2,1.0,1.0,2,0,4
Muskwe,LUT,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,168,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Ogbene,LUT,FWD,4.0,4.9,0.2,2,24,32.7,103.4,106.2,117.0,1399,526,2,1,0,13,1,0,0,0,0,0.0,0,0,7,674,0.85,1.39,2.24,16.76,0.0,0.0,Available,0,0,3.0,3.0,2,0,1
Onyedinma,LUT,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Osho,LUT,DEF,0.7,4.4,0.0,2,2,2.8,27.8,0.3,0.0,66,27,0,0,0,3,0,0,0,0,0,0.0,0,0,2,146,0.0,0.0,0.0,5.01,100.0,100.0,Available,0,0,-0.3,-0.3,2,0,0
Pepple,LUT,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,103,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Pereira,LUT,MID,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,0,137,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Potts,LUT,DEF,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,220,199,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Rea,LUT,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Shea,LUT,GKP,0.0,4.3,0.1,0,0,0.0,0.0,0.0,0.0,41,108,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-1.0,2,1,0
Taylor,LUT,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,151,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Thorpe,LUT,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Walton,LUT,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,1,0
Watson,LUT,MID,0.0,4.4,0.2,0,0,0.0,0.0,0.0,0.0,0,311,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Woodrow,LUT,FWD,0.3,4.4,1.1,0,7,10.6,26.0,49.3,32.0,2439,3937,0,0,0,2,0,0,0,0,0,3.0,0,0,0,74,0.61,0.44,1.05,1.6,0.0,0.0,Available,0,0,-0.7,-0.7,2,0,0
Mengi,LUT,DEF,1.3,3.9000000000000004,1.0,2,7,10.2,87.2,3.1,11.0,4608,2226,0,0,0,8,0,0,0,0,0,0.0,0,0,4,425,0.09,0.03,0.12,10.07,0.0,0.0,Available,0,0,0.3,0.3,2,0,0
Giles,LUT,DEF,0.3,4.3,0.1,0,5,15.0,43.4,89.3,17.0,48,220,0,0,0,8,0,0,0,0,0,0.0,0,0,3,279,0.06,0.35,0.41,7.33,0.0,0.0,Available,0,0,-0.7,-0.7,2,0,0
